price,propertyAddress,typeOfProperty,noOfBeds,foundFloorPlanImage,mapLocation,area,priceRank,areaRank,Rank Sum
550000.0,"Carlyon Avenue, Harrow, Middlesex, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/11k/10776/128468030/10776_HAR220842_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128468030#/map?channel=RES_BUY,1068.0,65.0,86.0,151.0
430000.0,"Crown Street, Harrow, HA2",Terraced,×2,https://media.rightmove.co.uk/dir/46k/45962/127708988/45962_STN220208_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127708988#/map?channel=RES_BUY,893.0,7.0,144.5,151.5
515000.0,"Roxeth Green Avenue, Harrow, HA2 8AB",Terraced,×3,https://media.rightmove.co.uk/dir/7k/6116/128153420/6116_101374007984_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128153420#/map?channel=RES_BUY,961.0,31.0,121.0,152.0
575000.0,"Tintern Way, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128423624/156206_11708740_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128423624#/map?channel=RES_BUY,1169.0,91.5,61.0,152.5
600000.0,"Kenmore Avenue, Harrow, HA3",Semi-Detached,×5,https://media.rightmove.co.uk/dir/109k/108947/124149674/108947_1205640_FLP_00_0000.png,https://www.rightmove.co.uk/properties/124149674#/map?channel=RES_BUY,1307.0,128.0,25.0,153.0
615000.0,"Shrewsbury Avenue, Harrow, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/112k/111497/128122244/111497_25477305_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128122244#/map?channel=RES_BUY,1423.0,145.0,11.0,156.0
599950.0,"Kenton Lane, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/246k/245510/126733094/245510_1423_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126733094#/map?channel=RES_BUY,1226.0,111.0,47.0,158.0
600000.0,"Graham Road, Harrow Weald",Semi-Detached,×4,https://media.rightmove.co.uk/dir/70k/69686/126319451/69686_102800003909_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126319451#/map?channel=RES_BUY,1295.0,128.0,30.0,158.0
565000.0,"Newton Road, Harrow, HA3",End of Terrace,×3,https://media.rightmove.co.uk/dir/203k/202922/128246669/202922_1448661-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128246669#/map?channel=RES_BUY,1071.0,78.0,85.0,163.0
395000.0,"Cherrycroft Gardens , Westfield Park, Pinner",Maisonette,×2,https://media.rightmove.co.uk/dir/18k/17418/128253170/17418_100415008646_FLP_01_0000.jpeg,https://www.rightmove.co.uk/properties/128253170#/map?channel=RES_BUY,829.0,2.0,163.0,165.0
600000.0,"Hawkins Close, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/56k/55692/126836366/55692_11662073_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126836366#/map?channel=RES_BUY,1262.6,128.0,37.0,165.0
500000.0,"Peel Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6761/127287548/6761_11300429_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127287548#/map?channel=RES_BUY,907.0,24.0,141.0,165.0
625000.0,"Adderley Road, Harrow, HA3",End of Terrace,×4,https://media.rightmove.co.uk/dir/203k/202922/128095094/202922_1251119-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128095094#/map?channel=RES_BUY,1401.0,152.5,14.0,166.5
450000.0,"Honeypot Lane, Kingsbury, London, NW9",Terraced,×3,https://media.rightmove.co.uk/dir/5k/4571/128741312/4571_APX222160_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128741312#/map?channel=RES_BUY,848.0,12.5,158.0,170.5
565000.0,"The Heights, Northolt, Middlesex, UB5",Semi-Detached,×3,https://media.rightmove.co.uk/dir/239k/238337/85304016/238337_RUM190521_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85304016#/map?channel=RES_BUY,1050.0,78.0,93.5,171.5
550000.0,"Allington Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/7k/6761/128214059/6761_10091057_FLP_00_0002.jpeg,https://www.rightmove.co.uk/properties/128214059#/map?channel=RES_BUY,993.0,65.0,108.0,173.0
625000.0,"Bolton Road, Harrow, Middlesex, HA1",Terraced,×4,https://media.rightmove.co.uk/dir/11k/10776/126093824/10776_HAR180641_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126093824#/map?channel=RES_BUY,1313.0,152.5,24.0,176.5
585000.0,"Stanmore, Middlesex, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/31k/30482/125824526/30482_4571780_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125824526#/map?channel=RES_BUY,1111.0,105.0,72.0,177.0
550000.0,"Sussex Road, Harrow, Middlesex, HA1",End of Terrace,×3,https://media.rightmove.co.uk/dir/11k/10776/128685239/10776_HAR220706_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/128685239#/map?channel=RES_BUY,971.0,65.0,112.5,177.5
500000.0,"Middle Road, Harrow-On-The-Hill, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/244k/243608/128286422/243608_HSS257083_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/128286422#/map?channel=RES_BUY,871.0,24.0,154.0,178.0
565000.0,"South Hill Avenue, Harrow, HA2",End of Terrace,×3,https://media.rightmove.co.uk/dir/56k/55185/116007584/55185_22099424_FLP_00_0000.png,https://www.rightmove.co.uk/properties/116007584#/map?channel=RES_BUY,1018.0,78.0,100.0,178.0
515000.0,"Headstone Lane, North Harrow ",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/85812579/156206_9336861_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85812579#/map?channel=RES_BUY,881.0,31.0,147.5,178.5
579950.0,"Belsize Road, Harrow, Middlesex, HA3",Semi-Detached,×4,https://media.rightmove.co.uk/dir/173k/172868/125633222/172868_STN181295_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125633222#/map?channel=RES_BUY,1093.0,100.0,79.0,179.0
525000.0,"Greer Road, Harrow Weald",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/127068134/156206_11679518_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127068134#/map?channel=RES_BUY,911.0,41.5,137.5,179.0
550000.0,"Kings Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/235k/234602/128028203/234602_100415008368_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128028203#/map?channel=RES_BUY,968.0,65.0,114.5,179.5
550000.0,"Harrow View, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/56k/55692/127410068/55692_11700705_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127410068#/map?channel=RES_BUY,968.0,65.0,114.5,179.5
435000.0,"Wellesley Road, Harrow, HA1",Maisonette,×3,https://media.rightmove.co.uk/dir/114k/113974/126908618/113974_16347_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126908618#/map?channel=RES_BUY,805.0,9.0,171.0,180.0
600000.0,"Grafton Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/227k/226394/126409850/226394_102213000689_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126409850#/map?channel=RES_BUY,1212.0,128.0,54.0,182.0
580000.0,"Westwood Avenue, South Harrow, HA2 8NR",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6116/124222025/6116_101374007826_FLP_00_0000.png,https://www.rightmove.co.uk/properties/124222025#/map?channel=RES_BUY,1089.0,101.0,81.0,182.0
600000.0,"Kenmore Avenue, Harrow, HA3",Semi-Detached,×5,https://media.rightmove.co.uk/dir/239k/238889/125414771/238889_31676764_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125414771#/map?channel=RES_BUY,1212.0,128.0,54.0,182.0
600000.0,"Kenmore Avenue, Harrow, HA3",Semi-Detached,×5,https://media.rightmove.co.uk/dir/235k/234920/85663263/234920_ANDER_002970_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85663263#/map?channel=RES_BUY,1212.0,128.0,54.0,182.0
525000.0,"Adderley Road, Harrow, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/203k/202229/128692259/202229_hilton_1118404168_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128692259#/map?channel=RES_BUY,906.0,41.5,142.0,183.5
500000.0,"Peel Road, Wealdstone",Semi-Detached,×3,https://media.rightmove.co.uk/dir/9k/8746/122758844/8746_31444534_FLP_00_0000.png,https://www.rightmove.co.uk/properties/122758844#/map?channel=RES_BUY,836.0,24.0,161.0,185.0
640000.0,"Woodlands Drive, Stanmore, HA7",House,×3,https://media.rightmove.co.uk/dir/251k/250739/127932041/250739_1215037_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127932041#/map?channel=RES_BUY,1369.0,167.5,18.0,185.5
460000.0,"Mirren Close, Harrow",Terraced,×2,https://media.rightmove.co.uk/dir/235k/234602/128362334/234602_100415008649_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128362334#/map?channel=RES_BUY,804.0,15.5,172.0,187.5
550000.0,"Rayners Lane, Harrow, HA2",End of Terrace,×2,https://media.rightmove.co.uk/dir/203k/202922/126109409/202922_1405430-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126109409#/map?channel=RES_BUY,946.0,65.0,123.0,188.0
500000.0,"Byron Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/12k/11525/126249359/11525_0169_HRT016910547_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126249359#/map?channel=RES_BUY,820.0,24.0,165.5,189.5
650000.0,"Somervell Road, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/205k/204362/126144731/204362_300759_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/126144731#/map?channel=RES_BUY,1604.0,186.5,3.0,189.5
430000.0,"Hamilton Crescent, South Harrow, HA2",Terraced,×2,https://media.rightmove.co.uk/dir/7k/6116/127094669/6116_101374008084_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127094669#/map?channel=RES_BUY,765.0,7.0,183.0,190.0
600000.0,"Laurel Park, Harrow, HA3",Semi-Detached,×4,https://media.rightmove.co.uk/dir/203k/202922/125167142/202922_1381283-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125167142#/map?channel=RES_BUY,1165.0,128.0,62.0,190.0
650000.0,"Bideford Close, Edgware",Semi-Detached,×4,https://media.rightmove.co.uk/dir/18k/17295/127752527/17295_11621768_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127752527#/map?channel=RES_BUY,1567.0,186.5,4.0,190.5
640000.0,"Merlin Crescent, Edgware",Terraced,×4,https://media.rightmove.co.uk/dir/18k/17295/128047238/17295_11530103_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128047238#/map?channel=RES_BUY,1321.0,167.5,23.0,190.5
575000.0,"Curzon Avenue, Stanmore, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/46k/45962/116211071/45962_STN180121_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/116211071#/map?channel=RES_BUY,1018.0,91.5,100.0,191.5
505000.0,"Byron Road, Wealdstone, Harrow, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/97k/96608/126175004/96608_HRR220186_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126175004#/map?channel=RES_BUY,824.0,28.0,164.0,192.0
645000.0,"Charmian Avenue, Stanmore, Middlesex, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/173k/172868/127315046/172868_STN220390_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127315046#/map?channel=RES_BUY,1329.0,170.5,21.5,192.0
650000.0,"Kings Road, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/252k/251708/126735107/251708_31769831_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126735107#/map?channel=RES_BUY,1476.0,186.5,6.0,192.5
400000.0,"Laurel Park, Harrow, HA3",Terraced,×2,https://media.rightmove.co.uk/dir/203k/202922/81596652/202922_1060591-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/81596652#/map?channel=RES_BUY,724.0,3.5,189.5,193.0
525000.0,"Hampden Road, Harrow Weald",Semi-Detached,×3,https://media.rightmove.co.uk/dir/70k/69686/124471961/69686_102800003874_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124471961#/map?channel=RES_BUY,874.0,41.5,152.0,193.5
575000.0,Heath Road ,Terraced,×3,https://media.rightmove.co.uk/dir/56k/55692/124647749/55692_11507827_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124647749#/map?channel=RES_BUY,1012.0,91.5,102.5,194.0
575000.0,"Heath Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/7k/6761/127177094/6761_11672353_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127177094#/map?channel=RES_BUY,1012.0,91.5,102.5,194.0
490000.0,"Stox Mead, Harrow Weald",Terraced,×3,https://media.rightmove.co.uk/dir/70k/69686/126736598/69686_102800003292_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126736598#/map?channel=RES_BUY,786.0,19.0,176.0,195.0
600000.0,"Montgomery Road, Edgware",Terraced,×3,https://media.rightmove.co.uk/dir/12k/11525/128247527/11525_0169_HRT016910640_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128247527#/map?channel=RES_BUY,1132.0,128.0,67.0,195.0
525000.0,"Harley Road, Harrow",End of Terrace,×3,https://media.rightmove.co.uk/dir/56k/55692/128362094/55692_11728375_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128362094#/map?channel=RES_BUY,868.0,41.5,155.0,196.5
425000.0,"Greenford Road, Harrow, HA1",Terraced,×2,https://media.rightmove.co.uk/dir/109k/108947/125103134/108947_1209198_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125103134#/map?channel=RES_BUY,689.0,5.0,192.0,197.0
635000.0,"Headstone Gardens, North Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/157k/156206/127812950/156206_11726550_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127812950#/map?channel=RES_BUY,1268.0,162.5,35.0,197.5
525000.0,"Graham Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6761/127925600/6761_11693216_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127925600#/map?channel=RES_BUY,863.0,41.5,156.0,197.5
600000.0,"Carlyon Avenue, South Harrow, HA2 8ST",Semi-Detached,×4,https://media.rightmove.co.uk/dir/7k/6116/84773325/6116_101374005279_FLP_00_0000.png,https://www.rightmove.co.uk/properties/84773325#/map?channel=RES_BUY,1115.0,128.0,71.0,199.0
550000.0,"Jubilee Close, Pinner",Terraced,×3,https://media.rightmove.co.uk/dir/18k/17418/126163991/17418_100415003657_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126163991#/map?channel=RES_BUY,915.0,65.0,134.0,199.0
365000.0,"Whitchurch Lane, Edgware, HA8",Semi-Detached,×2,https://media.rightmove.co.uk/dir/251k/250739/126168704/250739_1212871_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126168704#/map?channel=RES_BUY,645.0,1.0,198.0,199.0
670000.0,"Yeading Avenue, Harrow",End of Terrace,×4,https://media.rightmove.co.uk/dir/235k/234602/126801104/234602_100415008425_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126801104#/map?channel=RES_BUY,1634.0,198.5,2.0,200.5
475000.0,"Carmelite Road, Harrow, HA3",Terraced,×2,https://media.rightmove.co.uk/dir/58k/57275/128202629/57275_1218564_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128202629#/map?channel=RES_BUY,743.0,17.0,184.0,201.0
600000.0,"Chandos Crescent, Edgware",Semi-Detached,×3,https://media.rightmove.co.uk/dir/18k/17295/127540970/17295_11702309_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127540970#/map?channel=RES_BUY,1107.0,128.0,73.5,201.5
650000.0,"St. Edmunds Drive, Stanmore, HA7",Semi-Detached,×5,https://media.rightmove.co.uk/dir/239k/238889/125017667/238889_31649462_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125017667#/map?channel=RES_BUY,1370.0,186.5,16.0,202.5
525000.0,"Roxeth Green Avenue, Harrow, HA2 0QW",Terraced,×3,https://media.rightmove.co.uk/dir/7k/6116/127154516/6116_101374008171_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127154516#/map?channel=RES_BUY,831.0,41.5,162.0,203.5
549950.0,"Courtens Mews, Stanmore, Middlesex, HA7",End of Terrace,×3,https://media.rightmove.co.uk/dir/173k/172868/127060535/172868_STN220369_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127060535#/map?channel=RES_BUY,878.0,55.0,149.5,204.5
625000.0,"Cannon Lane, Pinner, HA5",Semi-Detached,×3,https://media.rightmove.co.uk/dir/36k/35085/126864077/35085_RSPIN_653992_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126864077#/map?channel=RES_BUY,1214.0,152.5,52.0,204.5
635000.0,"Albert Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128420090/156206_11746075_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128420090#/map?channel=RES_BUY,1245.0,162.5,42.0,204.5
400000.0,"Rosslyn Crescent, Harrow, HA1",Flat,×2,https://media.rightmove.co.uk/dir/109k/108947/127038884/108947_1214494_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127038884#/map?channel=RES_BUY,635.0,3.5,201.0,204.5
665000.0,"Lowick Road, Harrow, HA1",Semi-Detached,×3,https://media.rightmove.co.uk/dir/11k/10776/128614769/10776_HAR210941_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128614769#/map?channel=RES_BUY,1456.0,197.0,8.0,205.0
640000.0,"Rowland Avenue, Harrow, HA3",Semi-Detached,×4,https://media.rightmove.co.uk/dir/66k/65598/128301497/65598_KBS170486_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128301497#/map?channel=RES_BUY,1250.0,167.5,38.0,205.5
600000.0,"Thrush Green, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/157k/156206/127945970/156206_11617221_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127945970#/map?channel=RES_BUY,1097.0,128.0,77.5,205.5
555000.0,"Elgin Avenue, Kenton, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/235k/234920/85899444/234920_ANDER_002966_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/85899444#/map?channel=RES_BUY,917.0,75.0,132.5,207.5
450000.0,"Arundel Drive, Harrow, HA2 8PP",End of Terrace,×2,https://media.rightmove.co.uk/dir/7k/6116/123008408/6116_101374004317_FLP_00_0000.png,https://www.rightmove.co.uk/properties/123008408#/map?channel=RES_BUY,657.0,12.5,195.0,207.5
570000.0,"Harrow, Middlesex, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/11k/10776/124655207/10776_HAR220575_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124655207#/map?channel=RES_BUY,933.0,82.0,127.5,209.5
535000.0,"Harrow, Middlesex",Terraced,×3,https://media.rightmove.co.uk/dir/235k/234602/126387200/234602_100415008246_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126387200#/map?channel=RES_BUY,846.0,51.0,160.0,211.0
550000.0,"Waverley Road, Harrow, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/7k/6292/127445429/6292_KTN220019_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127445429#/map?channel=RES_BUY,886.0,65.0,146.0,211.0
625000.0,"Windsor Road, Harrow Weald",Semi-Detached,×4,https://media.rightmove.co.uk/dir/70k/69686/79723242/69686_102800003379_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/79723242#/map?channel=RES_BUY,1194.0,152.5,59.0,211.5
570000.0,"Chandos Crescent, ( Front gate in Overbrook Walk ), Edgware",Semi-Detached,×3,https://media.rightmove.co.uk/dir/205k/204362/126967805/204362_311907_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126967805#/map?channel=RES_BUY,926.0,82.0,130.5,212.5
675000.0,"School Lane, Pinner, Middlesex, HA5",House,×3,https://media.rightmove.co.uk/dir/15k/14825/125596592/14825_PIN220117_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125596592#/map?channel=RES_BUY,1461.0,206.5,7.0,213.5
645000.0," Ludlow Close, Harrow, HA2 8SR",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6116/125637305/6116_101374008017_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125637305#/map?channel=RES_BUY,1239.0,170.5,43.5,214.0
520000.0,"Dalston Gardens, Stanmore, HA7",End of Terrace,×2,https://media.rightmove.co.uk/dir/251k/250739/128593469/250739_1215049_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128593469#/map?channel=RES_BUY,770.0,33.5,181.0,214.5
640000.0,"Eastcote Lane, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/252k/251708/127067348/251708_31794932_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127067348#/map?channel=RES_BUY,1224.0,167.5,48.0,215.5
460000.0,"Daintry Close, Harrow",Terraced,×2,https://media.rightmove.co.uk/dir/56k/55692/85665540/55692_11515325_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85665540#/map?channel=RES_BUY,640.0,15.5,200.0,215.5
515000.0,"Kenilworth Avenue, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/235k/234602/128253719/234602_100415008099_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128253719#/map?channel=RES_BUY,740.0,31.0,185.0,216.0
675000.0,"Carlyon Avenue, Harrow, Middlesex, HA2",End of Terrace,×4,https://media.rightmove.co.uk/dir/11k/10776/127447673/10776_HAR220769_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127447673#/map?channel=RES_BUY,1433.0,206.5,10.0,216.5
575000.0,"Willows Close, Pinner, Greater London, HA5",End of Terrace,×3,https://media.rightmove.co.uk/dir/15k/14825/96616108/14825_HAR220315_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/96616108#/map?channel=RES_BUY,943.0,91.5,125.5,217.0
600000.0,"Broadcroft Avenue, Stanmore, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/44k/43260/128723651/43260_SMO220229_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128723651#/map?channel=RES_BUY,1056.0,128.0,89.0,217.0
450000.0,"College Road, Harrow Weald, Harrow",End of Terrace,×2,https://media.rightmove.co.uk/dir/70k/69686/113906207/69686_102800003693_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/113906207#/map?channel=RES_BUY,602.0,12.5,205.0,217.5
600000.0,"Camrose Avenue, Edgware",Semi-Detached,×3,https://media.rightmove.co.uk/dir/205k/204362/126388559/204362_303120_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126388559#/map?channel=RES_BUY,1054.0,128.0,91.0,219.0
525000.0,"Sherwood Road, Harrow, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/112k/111497/127566401/111497_25412468_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127566401#/map?channel=RES_BUY,776.0,41.5,178.0,219.5
650000.0,"Kenton Lane, Harrow, Middlesex, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/173k/172868/124282592/172868_STN220293_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124282592#/map?channel=RES_BUY,1274.0,186.5,34.0,220.5
565000.0,"Castellane Close, Stanmore, HA7",Link Detached House,×3,https://media.rightmove.co.uk/dir/239k/238889/126781541/238889_31774496_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126781541#/map?channel=RES_BUY,905.0,78.0,143.0,221.0
485000.0,"College Road, Harrow Weald, Harrow, Middlesex, HA3",End of Terrace,×2,https://media.rightmove.co.uk/dir/173k/172868/127362716/172868_STN180268_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127362716#/map?channel=RES_BUY,619.0,18.0,203.0,221.0
